name,cuisine,price_level,lat,lon,image_url,category,category_international,opening_hours,address,facebook,phone,email,url,RunDate
ซูชิ&ชาบู95,ซูชิ,-,13.71738069,100.4759938,https://img.wongnai.com/p/_-x_/2017/11/04/6189efdfcbbe49ee9c224a88b4116fbf.jpg,ซูชิ,Sushi,"{'open': False, 'message': 'จะเปิดในเวลา 10:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '71/12 ซอย เทอดไท 33 แขวง ตลาดพลู เขตธนบุรี กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 79, 'name': 'ตลาดพลู'}, 'district': {'id': 74, 'name': 'ธนบุรี'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,635313622,-,https://www.wongnai.com/delivery/businesses/734075lc,6/29/2021 11:55
หมึกมหาลัย,สตรีทฟู้ด/รถเข็น,ต่ำกว่า 100 บาท,13.850455,100.4289556,https://img.wongnai.com/p/_-x_/2020/04/17/61435c8e1c844c7fb86431d8414345ca.jpg,สตรีทฟู้ด/รถเข็น,Street Food,"{'open': False, 'message': 'จะเปิดในเวลา 16:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '3584 ตำบลบางเลน อำเภอบางใหญ่ นนทบุรี ประเทศไทย', 'hint': '', 'subDistrict': {'id': 758, 'name': 'บางเลน'}, 'district': {'id': 755, 'name': 'บางใหญ่'}, 'city': {'id': 716, 'name': 'นนทบุรี'}}",-,935928119,-,https://www.wongnai.com/delivery/businesses/546530XK,6/29/2021 11:55
Cuckoo Bar,เครื่องดื่ม/น้ำผลไม้,ต่ำกว่า 100 บาท,7.89044,98.38981,https://img.wongnai.com/p/_-x_/2018/08/14/c9aca1d9359745ac937effc846fe6f3a.jpg,เครื่องดื่ม/น้ำผลไม้,Beverage/Juice,"{'open': True, 'message': 'จนถึง 18:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถ.ปฏิทัทธิ์', 'hint': 'ก่อนสี่แยกโกเบ๊นซ์ข้าวต้มแห้ง', 'subDistrict': {'id': 849, 'name': 'ตลาดใหญ่'}, 'district': {'id': 844, 'name': 'เมืองภูเก็ต'}, 'city': {'id': 843, 'name': 'ภูเก็ต'}}",-,065-562-8244,-,https://www.wongnai.com/delivery/businesses/347390Bq,6/29/2021 11:55
นู้ดเดิ้ล การ์เด้น สาขา85 โลตัสจรัญ15,อาหารจีน,-,13.74221777,100.4700801,https://img.wongnai.com/p/_-x_/2021/05/02/5a5e42286eaf41ba8b8c68b15a4bd7cb.jpg,อาหารจีน,Chinese,"{'open': False, 'message': 'จะเปิดในเวลา 08:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '289 ถ. จรัญสนิทวงศ์ แขวง วัดท่าพระ เขตบางกอกใหญ่ กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 84, 'name': 'วัดท่าพระ'}, 'district': {'id': 82, 'name': 'บางกอกใหญ่'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,910090436,-,https://www.wongnai.com/delivery/businesses/883660iT,6/29/2021 11:55
เครปเย็นใส้ทะลัก. (NongMabel),เบเกอรี/เค้ก,-,13.65218554,100.5058356,https://img.wongnai.com/p/_-x_/2021/04/20/c06e39476f2f4a0898bda6dde6244aeb.jpg,เบเกอรี/เค้ก,Bakery/Cake,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 10:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '409/1-64 ซ. ประชาอุทิศ 33 แขวง บางมด เขตทุ่งครุ กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 165, 'name': 'บางมด'}, 'district': {'id': 215, 'name': 'ทุ่งครุ'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,900136069,-,https://www.wongnai.com/delivery/businesses/854938Sq,6/29/2021 11:55
MALA&SHABU by คุณจันทร์จรัส,อื่นๆ,ต่ำกว่า 100 บาท,13.63395457,100.6058547,https://img.wongnai.com/p/_-x_/2020/02/03/6014a390dfcb417d9b84987dcedc27ee.jpg,อื่นๆ,Other,-,"{'street': '52 หมู่บ้านทิพวัล ตำบลเทพารักษ์ ', 'hint': 'หมู่บ้านทิพวัล1 กลางซอย ตรงข้ามร้าน เฮงเฮง', 'subDistrict': {'id': 26964, 'name': 'บางเมืองใหม่'}, 'district': {'id': 932, 'name': 'เมืองสมุทรปราการ'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,084-498-2345,-,https://www.wongnai.com/delivery/businesses/489310Ld,6/29/2021 11:55
ตำแซ่บแสบดาก,อาหารอีสาน/ร้านส้มตำ,ต่ำกว่า 100 บาท,12.96070506,100.9003648,https://img.wongnai.com/p/_-x_/2019/11/26/a27609843724487e9fca6f7994a494fa.jpg,อาหารอีสาน/ร้านส้มตำ,Isan Food,-,"{'street': 'นาเกลือ 19 เมืองพัทยา อำเภอบางละมุง ชลบุรี ประเทศไทย', 'hint': '', 'subDistrict': {'id': 304, 'name': 'นาเกลือ'}, 'district': {'id': 301, 'name': 'บางละมุง'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,871812746,-,https://www.wongnai.com/delivery/businesses/466185Sk,6/29/2021 11:55
Best German Food & BBQ,ปิ้งย่าง/อาหารเยอรมัน/ฟาสต์ฟู้ด/จานด่วน,ต่ำกว่า 100 บาท,12.9378665,100.8834041,https://img.wongnai.com/p/_-x_/2020/02/15/5e014c924205453cbd0b3aed23dcf834.jpg,ปิ้งย่าง/อาหารเยอรมัน/ฟาสต์ฟู้ด/จานด่วน,Grill/BBQ/German Food/Fast Food,"{'open': False, 'message': 'จะเปิดในวันที่ 30 มิ.ย. 2021 เวลา 12:00', 'temporaryCloseStartDate': {'iso': '2021-06-29T00:00:00+07:00', 'full': 'อ., 29 มิ.ย. 2021 00:00:00', 'timePassed': '18 ชั่วโมงที่แล้ว'}, 'temporaryCloseEndDate': {'iso': '2021-06-29T23:59:59+07:00', 'full': 'อ., 29 มิ.ย. 2021 23:59:59', 'timePassed': 'สักครู่ที่ผ่านมา'}, 'closingSoon': False}","{'street': '137 moo 9 Beach Rd ', 'hint': 'Pattaya Beach Road between soi 6&7', 'subDistrict': {'id': 16502, 'name': 'เมืองพัทยา'}, 'district': {'id': 301, 'name': 'บางละมุง'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",https://www.facebook.com/best.german.food,638788739,german.quality2020@gmail.com,https://www.wongnai.com/delivery/businesses/494451sz,6/29/2021 11:55
บ้านปังเนยนิ่ม by ลุงโด่ง,ของหวาน,ต่ำกว่า 100 บาท,13.606197,100.710683,https://img.wongnai.com/p/_-x_/2019/01/06/23041817e484468a9a99bd911e1462d2.jpg,ของหวาน,Dessert,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 08:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'https://maps.app.goo.gl/vpAttmfDTSNEGJYw6', 'hint': '', 'subDistrict': {'id': 4056, 'name': 'บางพลี'}, 'district': {'id': 955, 'name': 'บางพลี'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,"2,337,321,708,323,750,000,000,000,000",baanpangnoeynim@gmail.com,https://www.wongnai.com/delivery/businesses/376366ce,6/29/2021 11:55
หอยทอดผัดไทคุณพรรณี,อาหารไทย,-,13.64814533,100.5991844,https://img.wongnai.com/p/_-x_/2017/11/04/36fe9d7194ad4948b61c51f66e2957c4.jpg,อาหารไทย,Thai,-,"{'street': '1660 ซอย สำโรงเหนือ 4 ตำบล สำโรงเหนือ อำเภอเมืองสมุทรปราการ สมุทรปราการ ประเทศไทย', 'hint': '', 'subDistrict': {'id': 945, 'name': 'สำโรงเหนือ'}, 'district': {'id': 932, 'name': 'เมืองสมุทรปราการ'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,868955056,-,https://www.wongnai.com/delivery/businesses/599608xu,6/29/2021 11:55
ข้าวยำไก่แซ่บ,อาหารกล่อง/ข้าวกล่อง เดลิเวอรี,-,13.6762322,100.3406842,https://img.wongnai.com/p/_-x_/2021/03/08/b2f7e936819748549b76a5af494d1ad1.jpg,อาหารกล่อง/ข้าวกล่อง เดลิเวอรี,Delivery Only,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 09:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '91/22 ถนน เลียบคลองภาษีเจริญฝั่งใต้ แขวง หนองแขม เขตหนองแขม กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 119, 'name': 'หนองแขม'}, 'district': {'id': 118, 'name': 'หนองแขม'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,640833275,-,https://www.wongnai.com/delivery/businesses/799979nL,6/29/2021 11:55
ไก่ย่าง5ดาว 11-7 หนองคล้า,อาหารนานาชาติ,-,13.0723634,100.9619414,https://img.wongnai.com/p/_-x_/2021/05/18/ed9c441190d641149f3180cd7a8021c4.jpg,อาหารนานาชาติ,International Food,"{'open': True, 'message': 'จนถึง 21:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '1 ถนน หนองคล้าใหม่ บึง อำเภอศรีราชา ชลบุรี ประเทศไทย', 'hint': 'เซเว่น หน้าวัดหนองคล้า', 'subDistrict': {'id': 356, 'name': 'บึง'}, 'district': {'id': 352, 'name': 'ศรีราชา'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,819247369,-,https://www.wongnai.com/delivery/businesses/911059rZ,6/29/2021 11:55
ร้านไส้กรอกอีสานน้องตังค์ๆ,ปิ้งย่าง,-,13.8066562,100.5341306,https://img.wongnai.com/p/_-x_/2021/05/13/4674182cfe7e4e7d9d1e73bc3116f6b7.jpg,ปิ้งย่าง,Grill/BBQ,"{'open': False, 'message': 'จะเปิดในเวลา 15:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '1027 ประชาชื่น 2 แขวง บางซื่อ เขตบางซื่อ กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 24494, 'name': 'บางซื่อ'}, 'district': {'id': 139, 'name': 'บางซื่อ'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,632622931,-,https://www.wongnai.com/delivery/businesses/907598GL,6/29/2021 11:55
Happy Camper Rayong,ร้านกาแฟ/ชา,101 - 250 บาท,12.679155,101.257201,https://img.wongnai.com/p/_-x_/2016/07/27/09503636b8914be8935d0ca56df0519d.jpg,ร้านกาแฟ/ชา,Coffee Shop/Tea House,"{'open': True, 'message': 'จนถึง 19:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถนน สุขุมวิท', 'hint': 'ในครัวริมคลอง', 'subDistrict': {'id': 866, 'name': 'กะเฉด'}, 'district': {'id': 865, 'name': 'เมืองระยอง'}, 'city': {'id': 864, 'name': 'ระยอง'}}",https://www.facebook.com/Happy-Camper-Rayong-1089793444406638/,089 012 7775,-,https://www.wongnai.com/delivery/businesses/224568wP,6/29/2021 11:55
ร้านข้าวมันไก่ เตี๋ยวไก่ซอยอรุโณทัย,อาหารไทย,-,12.933072,100.8941163,https://img.wongnai.com/p/_-x_/2021/04/09/2ea81c0e6dd543f789053b00e6d7823e.jpg,อาหารไทย,Thai,"{'open': False, 'message': 'จะเปิดในวันที่ 30 มิ.ย. 2021 เวลา 16:00', 'temporaryCloseStartDate': {'iso': '2021-06-29T00:00:00+07:00', 'full': 'อ., 29 มิ.ย. 2021 00:00:00', 'timePassed': '18 ชั่วโมงที่แล้ว'}, 'temporaryCloseEndDate': {'iso': '2021-06-29T23:59:59+07:00', 'full': 'อ., 29 มิ.ย. 2021 23:59:59', 'timePassed': 'สักครู่ที่ผ่านมา'}, 'closingSoon': False}","{'street': '56/8 พัทยากลาง 1 เมืองพัทยา อำเภอบางละมุง ชลบุรี ประเทศไทย', 'hint': '55/1', 'subDistrict': {'id': 16502, 'name': 'เมืองพัทยา'}, 'district': {'id': 301, 'name': 'บางละมุง'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,824679502,-,https://www.wongnai.com/delivery/businesses/838858gr,6/29/2021 11:55
ปูไข่ดอง ซุปเปอร์ไซย่า Byรินทร์ชาซีฟู้ด เดลิเวอรี่,อาหารทะเล/อาหารไทย,ต่ำกว่า 100 บาท,13.61167566,100.6112336,https://img.wongnai.com/p/_-x_/2021/05/01/a858eff89a2e476fbc7d0f77d80e3d3c.jpg,อาหารทะเล/อาหารไทย,Seafood/Thai,"{'open': False, 'message': 'จะเปิดในวันอาทิตย์ เวลา 07:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ซอยอยู่สุข 32 บ้านเลขที่48/92 บ้านติดกับโรงจอดรถค่ะ มีPCXสีขาวจอดอยู่', 'hint': 'บ้านเลขที่ 48/92  บ้านอยู่ติดณงจอดรถอยู่ระหว่างโรงจอดรถ2โรง', 'subDistrict': {'id': 26964, 'name': 'บางเมืองใหม่'}, 'district': {'id': 932, 'name': 'เมืองสมุทรปราการ'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,"8,325,372,930,639,260,000",jjpom@hotmail.com,https://www.wongnai.com/delivery/businesses/850407Dy,6/29/2021 11:55
